orden_id,productos
4867,refresco
4867,cerveza enlatada
4868,galletas
4868,azucar
4868,cafe
4868,refresco
4869,salchicha
4869,carne
4869,pepita de fruta
4869,otras verduras
4869,bocadillos salados
4869,servilletas
4870,salchicha
4870,bebidas
4870,galletas
4871,mantequilla
4871,servilletas
4872,pollo
4872,jugo de frutas/verduras
4872,producto de panaderia de larga duracion
4873,leche entera
4873,agua embotellada
4873,ron
4873,waffles
4874,galletas
4875,galletas
4875,refresco
4875,snack products
4876,fruta citrica
4876,bayas
4876,yogurt
4876,agua embotellada
4876,refresco
4876,jugo de frutas/verduras
4876,chocolate
4876,bar de especialidades
4876,bolsa de compras
4877,galletas
4877,pastel
4877,cafe
4878,pasta
4878,salsas
4879,salchicha
4879,cerdo
4879,queso rebanado
4879,productos de papas cogeladas
4879,pan blanco
4879,refresco
4879,waffles
4880,fruta tropical
4880,pepita de fruta
4880,uvas
4880,frutas/verduras embazadas
4880,cafe
4881,waffles
4881,chocolate
4881,chocolate especial
4882,fruta citrica
4882,fruta tropical
4882,levadura de hornear
4882,jugo de frutas/verduras
4882,waffles
4882,bar de especialidades
4882,velas
4882,semilla de flores
4883,pasta
4883,chocolate especial
4883,platos
4884,pan semi-acabado
4884,cerveza embotellada
4884,licor
4885,carne de res
4885,queso untado
4885,huevos domesticos
4885,comida de gatos
4885,vino blanco
4885,bolsa de compras
4886,leche entera
4887,caramelo
4888,agua embotellada
4889,leche entera
4889,pan blanco
4889,cuidado de mascotas
4889,agua embotellada
4889,suavizante
4890,cerveza embotellada
4891,yogurt
4891,postre congelado
4892,leche entera
4892,cafe
4892,cooking chocolate
4892,periodicos
4893,salchicha
4893,jamon
4893,queso suave
4893,queso duro
4893,cafe
4893,refresco
4893,producto de panaderia de larga duracion
4893,chocolate
4894,otras verduras
4894,leche-UHT
4894,pan semi-acabado
4894,margarina
4894,vegetales embazados
4894,agua embotellada
4894,barra de pastel
4894,bolsa de compras
4895,fruta tropical
4895,yogurt
4895,bebidas
4896,cafe
4896,vino espumoso
4896,plato limpiador
4897,hortalizas
4897,pan moreno
4897,mostaza
4897,comida de gatos
4897,cerveza enlatada
4898,chorizo
4898,cerdo
4898,otras verduras
4898,leche entera
4898,mantequilla
4898,pan moreno
4898,pan semi-acabado
4898,cuidado de mascotas
4898,cerveza enlatada
4898,waffles
4898,articulos de higiene
4898,periodicos
4899,jamon
4899,postre
4899,yogurt
4899,queso procesado
4899,refresco
4900,pepita de fruta
4900,leche entera
4900,bebidas
4900,huevos domesticos
4900,pan blanco
4901,yogurt
4901,azucar
4901,bolsa de compras
4902,carne
4902,leche entera
4902,galletas
4903,refresco
4903,limpiador de baño
4904,cerdo
4904,cebollas
4904,huevos domesticos
4904,pastel
4904,refresco
4904,bolsa de compras
4905,leche entera
4905,vegetales congelados
4906,cerveza embotellada
4907,agua embotellada
4908,bar de especialidades
4908,productos de limpieza
4909,bayas
4909,yogurt
4909,crema batida/crema agria
4910,postre
4910,refresco
4911,jamon
4911,cebollas
4911,hierbas
4911,vino espumoso
4912,cerdo
4912,fruta tropical
4912,queso duro
4912,margarina
4912,refresco
4912,cerveza embotellada
4912,servilletas
4913,comida de gatos
4913,vino blanco
4914,leche entera
4914,pan moreno
4914,margarina
4914,refresco
4914,cerveza embotellada
4915,margarina
4915,jugo de frutas/verduras
4915,vino tinto
4916,leche entera
4917,leche entera
4917,postre
4917,cafe
4917,agua embotellada
4918,otras verduras
4918,galletas
4918,spray para cabello
4919,huevos domesticos
4920,cerveza enlatada
4921,salchicha
4921,vino blanco
4921,servilletas
4922,mantequilla de leche
4922,helado
4922,cafe
4922,agua embotellada
4922,jugo de frutas/verduras
4922,articulos de higiene
4922,bolsa de compras
4923,jamon
4923,hortalizas
4923,crema batida/crema agria
4923,ketchup
4924,leche entera
4925,otras verduras
4925,mantequilla de leche
4925,comidas congeladas
4925,helado
4925,pastel
4926,salchicha
4926,vegetales congelados
4926,galletas
4926,refresco
4926,vino tinto
4927,cerveza embotellada
4928,misc. bebidas
4928,servilletas
4929,pan moreno
4930,crema batida/crema agria
4930,margarina
4930,producto de panaderia de larga duracion
4931,fruta tropical
4931,crema batida/crema agria
4931,mermelada
4932,fruta citrica
4932,pepita de fruta
4933,pepita de fruta
4933,refresco
4933,vino espumoso
4934,waffles
4934,bar de especialidades
4935,fruta tropical
4935,otras verduras
4935,leche entera
4935,pan moreno
4935,margarina
4935,salsas
4935,dulces para untar
4935,waffles
4936,chorizo
4936,fruta citrica
4936,pepita de fruta
4936,mantequilla de leche
4936,bebidas
4936,comidas congeladas
4936,pan moreno
4936,vegetales en escabeche
4936,bolsa de compras
4937,salchicha
4937,galletas
4937,azucar
4937,agua embotellada
4937,refresco
4937,jugo de frutas/verduras
4937,vino blanco
4937,cosmeticos masculinos
4938,chorizo
4938,salchicha
4938,cuajada
4938,queso procesado
4938,refresco
4938,cerveza enlatada
4939,cuajada
4939,cafe
4939,cerveza embotellada
4940,carne
4940,fruta citrica
4940,yogurt
4940,pan moreno
4940,comida de gatos
4940,agua embotellada
4940,chocolate
4940,servilletas
4941,otras verduras
4941,leche entera
4941,productos de papas cogeladas
4941,pan blanco
4941,pastel
4941,refresco
4941,jugo de frutas/verduras
4941,bar de especialidades
4942,leche entera
4943,huevos domesticos
4944,pepita de fruta
4944,crema batida/crema agria
4945,otras verduras
4945,leche entera
4945,mostaza
4945,prosecco
4945,chocolate especial
4945,productos sanitarios femeninos
4946,salchicha
4946,otras verduras
4946,postre
4946,yogurt
4946,leche condensada
4946,queso duro
4946,queso untado
4946,agua embotellada
4946,jugo de frutas/verduras
4946,bolsa de compras
4947,bocadillos salados
4948,margarina
4948,caramelo
4949,leche entera
4949,galletas
4949,sal
4950,chorizo
4950,salchicha
4950,otras verduras
4950,pan blanco
4950,vegetales en escabeche
4950,waffles
4950,bolsa de compras
4951,leche entera
4952,leche entera
4952,queso suave
4952,queso rebanado
4953,pan moreno
4953,refresco
4953,cerveza enlatada
4953,servilletas
4953,bolsa de compras
4954,aceite
4954,refresco
4954,misc. bebidas
4954,cerveza enlatada
4954,coñac
4954,bocadillos salados
4954,caramelo
4954,articulos de higiene
4954,bolsa de compras
4955,licor (aperitivo)
4956,galletas
4956,carne para untar
4957,agua embotellada
4958,fruta citrica
4958,pepita de fruta
4958,hortalizas
4958,leche entera
4958,cafe
4958,popcorn
4958,chicles
4958,detergente
4958,periodicos
4958,bolsa de compras
4959,fruta citrica
4959,hortalizas
4959,margarina
4959,comida de gatos
4959,bolsa de compras
4960,leche entera
4960,postre
4960,mantequilla de leche
4960,yogurt
4960,pastel
4960,margarina
4960,agua embotellada
4960,refresco
4961,chorizo
4961,carne de res
4961,pescado
4961,hortalizas
4961,leche entera
4961,mantequilla
4961,yogurt
4961,galletas
4961,productos en rollo 
4962,refresco
4963,carne
4963,otras verduras
4964,salchicha
4964,bebidas
4964,queso rebanado
4964,galletas
4964,refresco
4964,bolsa de compras
4965,salchicha
4965,carne
4965,postre
4965,galletas
4965,cafe instantaneo
4965,refresco
4965,cerveza enlatada
4966,chocolate
4967,cerveza enlatada
4968,cerveza embotellada
4968,periodicos
4969,pan de higado
4969,hortalizas
4969,otras verduras
4969,queso procesado
4969,pastel
4969,azucar
4969,detergente
4970,pastel
4970,producto de panaderia de larga duracion
4971,carne de res
4971,hamburguesa de carne
4971,otras verduras
4971,galletas
4971,azucar
4971,vino blanco
4971,articulos de higiene
4971,periodicos
4972,cerveza enlatada
4972,periodicos
4973,periodicos
4974,salchicha
4974,galletas
4975,fruta citrica
4975,pepita de fruta
4975,hortalizas
4975,leche-UHT
4975,cafe
4975,velas
4976,cerveza enlatada
4977,chorizo
4977,carne
4977,hortalizas
4977,cebollas
4977,otras verduras
4977,leche entera
4977,yogurt
4977,leche-UHT
4977,galletas
4977,aceite
4977,mostaza
4977,pescado enlatado
4977,cafe
4977,periodicos
4977,bolsa de compras
4978,galletas
4978,pan moreno
4979,cerveza enlatada
4980,chorizo
4980,leche entera
4980,galletas
4980,periodicos
4981,chorizo
4981,salchicha
4981,carne
4981,fruta tropical
4981,pan moreno
4981,agua embotellada
4981,bocadillo de nuez
4982,refresco
4982,cerveza embotellada
4983,carne
4983,pollo
4983,hortalizas
4983,cebollas
4983,leche entera
4983,refresco
4984,vino blanco
4985,salchicha
4985,otras verduras
4986,pan moreno
4986,pasta
4986,aceite
4986,margarina
4986,refresco
4986,periodicos
4987,frutas congeladas
4987,refresco
4987,bar de especialidades
4988,queso duro
4988,pasta
4988,refresco
4988,waffles
4989,postre
4989,yogurt
4990,cafe
4991,otras verduras
4991,leche condensada
4991,refresco
4992,chorizo
4992,salchicha
4992,leche entera
4992,mantequilla de leche
4992,yogurt
4992,queso rebanado
4992,queso duro
4992,galletas
4992,pastel
4992,vegetales en escabeche
4992,periodicos
4993,cerdo
4993,leche entera
4993,pasta
4993,jugo de frutas/verduras
4994,yogurt
4994,galletas
4995,carne de res
4995,fruta citrica
4995,hortalizas
4995,yogurt
4995,crema batida/crema agria
4995,pan moreno
4995,servilletas
4995,periodicos
4996,jamon
4996,queso rebanado
4997,chorizo
4997,fruta tropical
4997,otras verduras
4997,galletas
4997,agua embotellada
4997,refresco
4997,jugo de frutas/verduras
4997,bocadillos salados
4997,waffles
4998,hamburguesa de carne
4998,otras verduras
4998,vegetales en escabeche
4999,vino blanco
5000,frutas/verduras embazadas
5000,pastel
5001,bar de especialidades
5002,comida de gatos
5002,misc. bebidas
5002,productos sanitarios femeninos
5003,productos terminados
5003,pavo
5003,uvas
5003,cebollas
5003,otras verduras
5003,leche entera
5003,mantequilla de leche
5003,yogurt
5003,crema batida/crema agria
5003,queso duro
5003,vegetales congelados
5003,jugo de frutas/verduras
5003,servilletas
5004,cerdo
5004,carne de res
5004,pepita de fruta
5004,hortalizas
5004,leche entera
5004,arroz
5004,periodicos
5005,cerdo
5005,fruta tropical
5005,yogurt
5005,vegetales congelados
5005,galletas
5005,margarina
5005,especies
5006,hortalizas
5006,hierbas
5006,otras verduras
5007,fruta tropical
5007,galletas
5007,misc. bebidas
5008,cerdo
5008,leche entera
5008,galletas
5008,detergente
5008,articulos de higiene
5008,servilletas
5009,cerveza embotellada
5010,leche entera
5010,pan blanco
5011,mantequilla de leche
5012,salchicha
5012,carne
5012,galletas
5012,pan moreno
5012,carne para untar
5012,refresco
5012,cerveza enlatada
5012,bolsa de compras
5013,leche entera
5013,mantequilla
5013,azucar
5014,leche entera
5014,agua embotellada
5014,refresco
5014,chicles
5015,misc. bebidas
5016,waffles
5017,hamburguesa de carne
5017,crema batida/crema agria
5017,crema de queso 
5017,galletas
5017,pasta
5017,pescado enlatado
5017,popcorn
5018,vino blanco
5019,cerveza enlatada
5020,chorizo
5020,pollo
5020,hamburguesa de carne
5020,otras verduras
5020,postre
5020,leche-UHT
5020,aceite
5020,vegetales embazados
5020,barra de pastel
5021,hortalizas
5021,comida para perros
5021,agua embotellada
5022,helado
5022,vino espumoso
5023,queso procesado
5023,refresco
5023,cerveza embotellada
5023,licor
5023,vino tinto
5023,servilletas
5024,fruta tropical
5024,productos de temporada
5025,jamon
5025,fruta citrica
5025,fruta tropical
5025,pepita de fruta
5025,queso procesado
5025,pan blanco
5025,bolsa de compras
5026,salchicha
5026,hamburguesa de carne
5026,pepita de fruta
5026,hortalizas
5026,leche entera
5026,chocolate
5027,otras verduras
5028,cafe
5029,pepita de fruta
5029,otras verduras
5029,mantequilla de leche
5029,queso duro
5029,galletas
5029,productos de temporada
5029,servilletas
5030,leche entera
5030,mantequilla
5030,refresco
5030,chocolate
5031,refresco
5031,waffles
5032,leche entera
5033,bebidas
5033,foto/pelicula
5034,articulos de higiene
5034,foto/pelicula
5035,cerdo
5035,otras verduras
5035,leche entera
5035,galletas
5035,pan semi-acabado
5035,endulcorante arfificial
5035,jugo de frutas/verduras
5035,barra de pastel
5035,bar de especialidades
5035,cuidador de piel
5036,bocadillos salados
5037,pepita de fruta
5037,cerveza enlatada
5037,bolsa de compras
5038,postre
5038,queso untado
5038,galletas
5038,pan moreno
5038,refresco
5038,cerveza enlatada
5038,periodicos
5039,vino blanco
5040,cafe instantaneo
5040,cerveza enlatada
5041,pastel
5041,agua embotellada
5041,chocolate especial
5042,cerveza enlatada
5043,salchicha
5043,carne
5043,agua embotellada
5044,galletas
5044,vegetales en escabeche
5045,comida para perros
5045,cerveza enlatada
5046,pollo
5046,hortalizas
5046,leche entera
5046,galletas
5046,pasta
5046,periodicos
5047,refresco
5048,cafe instantaneo
5048,producto de panaderia de larga duracion
5049,leche entera
5049,azucar
5049,agua embotellada
5049,cerveza embotellada
5050,fruta citrica
5050,fruta tropical
5050,hortalizas
5050,otras verduras
5050,leche entera
5050,mantequilla
5050,yogurt
5050,queso suave
5050,crema de queso 
5050,huevos domesticos
5050,pan blanco
5050,margarina
5050,cafe
5050,waffles
5050,bar de especialidades
5050,chocolate marshmallow
5051,pan de higado
5051,fruta tropical
5051,otras verduras
5052,salchicha
5052,leche entera
5053,productos terminados
5053,carne de res
5053,pepita de fruta
5053,hortalizas
5053,agua embotellada
5053,bolsa de compras
5054,cerveza enlatada
5055,jamon
5055,queso procesado
5055,galletas
5055,pan blanco
5055,jugo de frutas/verduras
5055,cerveza enlatada
5055,producto de panaderia de larga duracion
5055,waffles
5055,chocolate
5055,bar de especialidades
5056,refresco
5057,pastel
5057,pan semi-acabado
5057,cafe
5057,agua embotellada
5057,misc. bebidas
5058,fruta tropical
5058,pepita de fruta
5058,uvas
5058,pan semi-acabado
5058,agua embotellada
5058,refresco
5058,chicles
5059,fruta citrica
5059,fruta tropical
5059,yogurt
5059,leche-UHT
5059,pastel
5060,pepita de fruta
5061,yogurt
5062,hortalizas
5062,leche entera
5062,queso duro
5062,queso especial
5063,waffles
5063,chocolate especial
5064,salchicha
5064,leche entera
5064,yogurt
5064,crema batida/crema agria
5064,pastel
5064,jugo de frutas/verduras
5064,caramelo
5065,refresco
5066,refresco
5066,bar de especialidades
5067,leche entera
5068,salchicha
5068,fruta tropical
5068,hortalizas
5068,cebollas
5068,otras verduras
5068,leche entera
5068,pan blanco
5068,chicles
5069,salchicha
5069,carne
5069,yogurt
5070,leche entera
5070,margarina
5070,refresco
5071,cerdo
5071,fruta citrica
5071,otras verduras
5071,postre
5071,yogurt
5072,leche entera
5072,huevos domesticos
5072,galletas
5072,jugo de frutas/verduras
5073,leche entera
5073,pan moreno
5074,galletas
5074,pastel
5074,mostaza
5074,refresco
5074,barra de pastel
5075,leche entera
5075,cerveza embotellada
5076,whisky
5077,periodicos
5078,rubbing alcohol
5079,jamon
5079,fruta tropical
5079,otras verduras
5079,leche entera
